"SpecimenID","ScanID","ScanIDwAlternate","GrowthForm","GrowthFormVer","GrowthFormWal","Whole.","Quality","DamageLevel","Species","RawSA","WholeSA","ImputedSA","ImputedSAPercent","WholeVol","ColonyVolCull","OuterSACull","OuterSAScaled","ColonyVolCullScaled","AttachSA","AttachPlanarAreaGrid","ColonyPlanarAreaGrid","WholeWeight","WholePorosity","CenterofMassToAttachDist","ConvexVolCull","ConvexSACull","IntersistalVol","AttachAreaAHull","AttachPerimeterAHull","AttachMaximumLinearDimension","EllipseAttachArea","EllipseAttachAreaCull","EllipseAttachPerimeter","EllipseColonyArea","EllipseColonyPerimeter","ColonyXLength","ColonyYLength","ColonyHeight","CSFone","CSFtwo","CSFthree","CSFfour","CSFfive","CSFsix","CSFseven","CSFeight","CSFnine","CSFten","CSFeleven","CSFtwelve","meanCSF","sdCSF","ColonySA","ColonyVol","ColonySA2ndMomentVert","ColonyVol2ndMomentVert","ColonySARotated","ColonyVolRotated","ColonySA2ndMomentRotated","ColonyVol2ndMomentRotated","ColonySAScaled","ColonyVolScaled","ColonySA2ndMomentVertScaled","ColonyVol2ndMomentVertScaled","OuterSA","OuterVol","OuterSA2ndMomentVert","OuterVol2ndMomentVert","OuterSARotated","OuterVolRotated","OuterSA2ndMomentRotated","OuterVol2ndMomentRotated","OuterVolScaled","OuterSA2ndMomentVertScaled","OuterVol2ndMomentVertScaled","OuterSARotatedScaled","OuterVolRotatedScaled","OuterSA2ndMomentRotatedScaled","OuterVol2ndMomentRotatedScaled","ConvexVol","ConvexSA","ConvexVolScaled","ConvexSAScaled","BoundingBoxSA","BoundingBoxVol","BoundingBoxScaledSA","BoundingBoxScaledVol","FractalDimension","FractalDimensionRotated","FracDimTrim","FDIntsTrim","FDFit","Method","NoncoralSubstrateEyeball","Attachment.point.","ZCull.","Collection.Location","Expedition.Collector","Depth","Other.data","Photos","Notes","PlanarArea","Sphericity","Packing","Convexity","Vvol","Vsa"
132,"S104TaAcyt","S104TaAcyt","Tabular","Table/Plate","Table/Plate","Y","Medium","Some branches missing","Acyt",218842.6611,237516.1918,18673.53068,7.862003233,1538792.924,233297.7337,233297.7337,17.77606258,1,2964.116461,2888,54731,2206.5,"0.994933159",122.7088496,4663383.931,169144.2904,3239454.996,2912.166988,195.2198426,66.18058981,2987.251617,3037.32338,193.8608018,58016.15391,857.6815952,251.438,293.784,180.6496024,52.58641051,50.71454265,49.80035416,46.92094431,49.20653836,51.25069787,54.85573746,58.79658235,62.65271814,59.84866102,58.53331279,55.19126269,62.50838777,8.516533086,236955.0783,1524901.438,30909039.7,116531789.7,236955.0783,-1524901.438,30392859.98,-114000079.6,17.88565453,1,20.26953279,0.66392963,233990.962,1524977.802,30803009.13,116109688.4,233990.962,1523521.815,30276127.61,113494125.9,0.917727045,0.272488465,-0.045352869,17.67258034,1,19.87246084,0.647403657,4764356.434,170836.5527,1.599546798,9.989953825,348013.6472,13567073.12,26.268489,8.897016413,2.444750317,2.255259125,2.444750317,6.439591142,0.997974678,"LZ","None","Y","N","","","","GB350","Y","",547.31,0.270382940248205,1.38702797823431,0.320064516398858,0.66392963,20.26953279
133,"S103ArAabr","S103ArAabr","Arborescent","Branching-open","Arborescent-table","P","High","Some branches missing","Aabr",160013.8344,180202.7361,20188.9017,11.20343794,856496.9317,176641.9666,176641.9666,19.80220784,1,1864.146081,1795,28219,1017.5,"0.995802196",60.89850972,3855394.7,134065.8436,3062313.261,1812.087469,193.5093862,73.54540446,2244.891486,8137.351214,173.0848563,49581.0473,789.8363248,244.026,258.696,150.7724105,6.424289378,5.059997922,4.374357917,4.377763699,5.490156082,5.55065636,5.204588327,4.187056476,3.897127363,4.59210561,6.590203112,7.450876454,40.42193601,13.23094169,179902.9705,857832.0234,11861389.77,33790147.96,179902.9705,-857832.0234,13569678.75,-39352667.64,19.92676647,1,13.82717064,0.414559706,178034.6415,859809.9299,11855212.08,33793355.35,178034.6415,865740.7877,13543349.71,39408458.09,0.954132652,0.198688294,-0.031498248,19.59954225,1,15.64365444,0.477608746,3920145.284,135003.8385,3.738933802,13.24213857,281165.0529,9726165.21,31.14295631,11.33807662,2.418392568,2.187752923,2.418392568,6.455794084,0.998573867,"LZ","None","Y","N","Java","Purchased","","","Y","",282.19,0.242687435952879,1.3325767066986,0.218826589642283,0.414559706,13.82717064
135,"S101CoAspa","S101CoAspa","Digitate","Corymbose","Corymbose","Y","Medium","Some branches missing","Aspa",90620.06532,107465.4856,16845.42024,15.67519111,422182.5518,95664.39465,95664.39465,18.70144272,1,2973.614455,2670,15016,490.5,"0.99589463",45.40191286,1080091.354,56928.85566,792990.3185,2914.251604,211.8103784,77.96565866,3251.978616,94.8903,204.6560734,20418.85462,508.0271657,151.433,171.6805,92.99216968,2.694255393,2.871282075,3.452918211,4.700000593,6.022883087,5.14615993,5.14615993,4.458996653,3.720293003,3.253331872,3.634557409,3.496446344,11.11740526,0.746070092,103042.7124,404187.1979,6677383.102,15669262.96,103042.7124,-404185.9063,5548560.829,-12498439.38,18.84931533,1,16.52052103,0.524330552,100069.0985,409683.9459,6599555.651,15625006.18,100069.0985,402744.9854,5498491.795,12363890.25,0.865694285,1.043472162,0.003601875,18.34903488,1,13.65253944,0.415701526,1197180.052,59827.89805,2.344966107,9.601403942,122235.5683,2825771.742,22.3602108,6.99124504,2.445023873,2.300865993,2.445023873,6.063770193,0.998774557,"LZ","Minor","Y","MAYBE","Cleremout Is. GBR","Savvile Kent","","","Y","",150.16,0.256559762457649,1.72231878034365,0.337616047999437,0.524330552,16.52052103
136,"S100CoAspa","S100CoAspa","Corymbose","Corymbose","Corymbose","Y","High","Very few branches missing","Aspa",96062.9138,110287.0633,14224.14951,12.89738713,395186.6001,105149.0679,105149.0679,19.48102519,1,3019.975101,2891,13929,574.5,"0.994863097",67.12726848,1355347.082,63508.31221,988608.4642,2960.573624,220.0424418,75.00503062,3538.14684,3721.833156,211.342245,17630.96636,471.0199584,145.3509,154.4431,135.6322379,12.53719313,13.88098413,14.22067028,14.59889791,13.66986736,14.13700684,14.26687588,16.03145009,15.90834232,14.53107907,12.92061882,12.12384306,17.13843628,2.3764719,109542.3496,414776.8619,9298480.278,19069881.92,109542.3496,-414776.8619,8576697.783,-17251909.21,19.6957431,1,22.41803035,0.616493699,106522.3747,418279.2703,9235204.2,18970288.24,106522.3747,413315.662,8523395.712,17113808.89,0.805841835,0.673601656,-0.040704081,19.1978649,1,20.62200031,0.55586696,1403385.326,65144.1468,2.257385758,9.098063812,130350.5287,3199365.649,23.4122629,7.701139848,2.465123154,2.268298377,2.465123154,5.970164622,0.999428675,"LZ","None","Y","N","Cleremout Is. GBR","Savvile Kent","","","Y","",139.29,0.245534064752577,1.6815378661157,0.295554509667148,0.616493699,22.41803035
140,"MTQ76PlEasp","MTQ76PlEasp","Laminar","Laminar","","Y","High","Some damage","Easp",94026.26881,98930.76212,4904.493306,4.957500783,251676.1207,90734.54804,90734.54804,23.28849191,1,2057.088098,1945,32111,345,"0.99515615",24.54122608,1035926.375,77096.98948,864999.2659,1989.159885,241.0856084,76.66538252,3945.569746,7914.73378,222.7983849,226.889,37339.11705,209.537,226.889,66.82058511,0.638581306,0.555351797,0.541237451,0.614562244,0.650054862,0.672695077,0.627180448,0.4858336,0.438956304,0.480418044,0.553904885,0.669831981,3.130821017,0.301395976,94740.91181,256939.2763,3029959.776,5385615.293,94740.91181,-256938.6998,2496155.675,-4394864.336,23.4414189,1,11.79251308,0.329706872,92680.09376,261366.6967,2977113.185,5335279.087,92680.09376,257351.7057,2492700.054,4395000.874,0.919120104,-0.103554564,-0.001808732,22.90701132,1,9.68596671,0.268486775,1121936.404,77684.29646,1.804843635,10.88640889,160414.3327,3558387.192,39.6907682,13.84913682,2.288988645,2.23618131,2.288988645,6.734905056,0.993288134,"LZ","Minor","Y","MAYBE","Wai-Weer Island, QLD","AIMS Monograph","2 to 8",NA,"Y","",321.11,0.206300475360213,1.21956323384846,0.229014118254781,0.329706872,11.79251308
141,"MTQ75PlLsca","MTQ75PlLsca","Laminar","Encrusting","","Y","High","Some damage","Lsca",17249.03177,17414.58774,165.5559713,0.950674077,31557.65065,15782.06923,15782.06923,16.00000057,1,1084.116919,1030,6479,48,"0.994625351",17.29452529,119131.6262,16397.54214,100748.581,1047.848172,129.0241116,45.87988065,1282.3456,1297.298734,127.5885811,7495.247324,308.5837078,89.6411,106.4606,35.03708328,1.942634473,2.162736702,2.442461887,2.474324891,2.197321658,2.078868877,2.238243361,2.189963271,2.141589068,2.062398878,1.733103892,1.720874706,3.548414494,0.622461538,17393.11322,34711.26665,436223.4231,476227.7094,17393.11322,-34711.26665,383761.5731,-401113.7925,16.34545507,1,12.56719979,0.420585257,16308.99627,35217.43672,425772.9285,467729.4032,16308.99627,34190.87342,372771.4163,385848.8051,0.752158663,0.351317191,-0.024997773,15.48176378,1,10.90265849,0.3476991,135459.8477,17061.04347,1.639229231,10.7469622,34276.33216,369605.1185,32.20774469,10.64625282,2.390354358,2.179493808,2.390354358,5.954041073,0.998374829,"LZ","No","Y","Y","Jaguar Reef, QLD","Mesophotic Team","103",NA,"Y","",64.79,0.295860582772132,1.01946362487054,0.256247642673232,0.420585257,12.56719979
142,"MTQ74PlLgla","MTQ74PlLgla","Laminar","Laminar","","Y","High","No branches missing","Lgla",20826.17544,20927.90105,101.7256189,0.486076548,27978.64002,16760.74521,16760.74521,22.2608291,1,406.7779265,361,7962,47,"0.994064124",34.41130157,141378.1219,20165.5515,134706.6981,384.6569567,80.93267928,32.03410981,570.9821374,5069.844587,85.38936219,8562.892425,337.8313436,85.4412,127.6037,38.79300649,0.196807905,0.253533964,0.338763454,0.308702956,0.243921751,0.216538149,0.181694209,0.159424492,0.141667852,0.124838201,0.11766916,0.163314355,21.09011664,7.744378468,21039.89386,28574.88227,350653.7473,284652.5736,21039.89386,-28574.88227,466767.6542,-372530.5603,22.51060901,1,12.2713978,0.325838588,20633.11601,27671.37968,341557.4545,275751.1216,20633.11601,28400.79796,456439.296,363207.4817,0.926009187,-0.300610006,-0.032568098,22.16551323,1,16.07135464,0.419160866,163281.5804,20693.49337,2.2597067,12.90147615,40479.20852,477822.2894,43.29068009,16.71305058,2.207295271,2.152436898,2.207295271,5.014585781,0.994507263,"LZ","Minor","Y","MAYBE","Mantis Reef, QLD","Mesophotic Team","40",NA,"Y","",79.62,0.214830965229331,1.01673958494133,0.175003709542733,0.325838588,12.2713978
144,"MTQ72BuAspe","MTQ72BuAspe","Tabular","Corymbose","Table/Plate","Y","Medium","Few branches missing","Aspe",34499.87434,43148.94651,8649.072169,20.04468908,51626.26028,40765.4835,40765.4835,29.6202548,1,1513.911092,1384,12012,95,"0.993497707",63.37793142,590009.0995,53436.02528,613322.3223,1448.589416,167.3371101,62.5971518,1855.28146,1862.536978,157.4093371,26706.687,580.0121609,191.9804,177.1223,52.37088301,5.331285132,4.80778861,3.911455895,3.911455895,3.380463906,3.204183036,3.200331425,3.343159031,3.336165148,3.575009375,3.575009375,4.545425761,12.81005029,4.823670574,43304.05483,55924.36966,1525325.329,1030157.926,43304.05483,-55924.36966,2024994.546,-1230762.177,29.61155168,1,27.27478804,0.481691532,41790.14357,48634.5431,1497674.214,989155.7734,41790.14357,55223.53058,2004061.872,1212205.909,0.666705199,0.37771499,0.019041138,28.81759614,1,36.28999905,0.57642681,669246.6919,54803.83493,11.15426544,36.0361958,111636.3282,2009653.993,76.32988894,35.92989552,2.480292317,2.127130764,2.480292317,5.747222388,0.997707111,"LZ","Minor","Y","Y","Brunei, Mampak","C.C. Wallace","38",NA,"Y","",120.12,0.163313828157544,0.790164682550255,0.0835631618906176,0.481691532,27.27478804
145,"MTQ71PlLhaw","MTQ71PlLhaw","Laminar","Encrusting","","Y","High","Minor damage","Lhaw",69333.25532,73901.04045,4567.785135,6.180948342,107671.2387,70713.07049,70713.07049,32.00325513,1,1712.892511,1607,30962,205,"0.993272283",26.12479892,607969.8866,68296.03012,592182.6417,1654.905298,174.5014947,62.02189763,1954.578796,1986.825176,157.0269768,31769.38393,632.3422493,194.6644,207.7937,47.13561597,3.486737251,4.151765287,4.276424116,4.339585145,4.095340086,3.475073353,3.207047134,3.708152302,3.261998039,2.907616142,3.029085741,3.171178178,8.511649833,3.585414507,73388.42704,109134.8941,2437481.483,2118569.648,73388.42704,-109134.8941,2096385.706,-1774984.723,32.13550718,1,22.33457505,0.406216822,71675.53453,110811.0828,2399375.869,2093280.396,71675.53453,108320.8692,2060517.496,1738791.013,0.841288685,0.473296534,-0.01427749,31.54250517,1,19.02235009,0.336742454,701317.5358,69334.01161,3.221326717,20.77045113,123222.5657,2126862.889,53.94412866,19.48277168,2.372979941,2.159552725,2.372979941,5.662228675,0.995731308,"LZ","Minor","Y","Y","Mantis Reef, QLD","Mesophotic Team","49.5",NA,"Y","",309.62,0.15048699358274,1.05847657355824,0.155614095654273,0.406216822,22.33457505
146,"MTQ70CoSpis","MTQ70CoSpis","Corymbose","Branching-closed","","Y","High","Lots of branches missing","Spis",48203.365,55393.1228,7189.757803,12.97951341,120992.3689,2168.801021,2168.801021,17.18391366,1,697.3779502,72,8900,221,"0.993545719",41.40076491,38658.66308,9941.860414,525374.5447,656.2458768,160.4778423,59.89993184,1510.729766,5565.066722,141.7404052,13951.62236,424.4062398,116.409,152.5978,41.73792483,0.226903049,0.187369117,0.19713398,0.19054541,0.151825153,0.145818376,0.166428586,0.26459724,0.43120042,0.471593682,0.411497145,0.264219031,20.51459084,6.812735428,51493.09533,108097.642,1652159.019,2396835.565,51493.09533,-108097.642,2631957.278,-3246504.743,22.69193435,1,15.28395059,0.46546098,50788.53254,100097.5126,1627494.945,2252530.873,50788.53254,109976.4262,2624984.926,3255258.97,0.994328874,-0.082838759,0.013374933,22.12581429,1,23.86861454,0.617806881,633472.1867,39508.9924,4.680965262,15.41294843,76772.92841,1361812.268,33.83223013,12.59798311,2.333483949,2.225172281,2.333483949,5.835405619,0.997302906,"LZ","Minor","Y","N","Bewick Island, QLD","AIMS Monograph","0 to 12",NA,"Y","",89,0.213114306965864,1.30332595700416,0.170643075212382,0.46546098,15.28395059
148,"MTQ69CoSpis","MTQ69CoSpis","BranchingThick","Branching-closed","","Y","High","Few branches missing","Spis",80965.78624,93594.91183,12629.12559,13.49338905,535174.9236,80384.12228,80384.12228,13.64789756,1,3465.213021,3258,13802,887,"0.994143456",44.08974979,1131680.403,56050.1318,705703.916,3392.477176,241.0743659,81.72624181,3769.983223,6732.549652,220.3743924,17013.14774,469.6397068,127.2546,170.2242,117.7379907,3.304132664,3.297672711,3.160155393,3.622349646,4.457365677,4.574185961,4.815140845,3.716544546,2.772232304,2.578300197,2.619907142,2.652891777,9.963834487,1.437715032,87147.82793,495064.5265,5226052.709,18852786.7,87147.82793,-495064.5265,4544659.535,-16221227.8,13.92564635,1,10.55630616,0.481385653,83682.61496,500387.0213,5165458.669,18745581.74,83682.61496,493393.0478,4502771.267,16056422.02,0.881209176,1.218427005,0.050653177,13.40211147,1,9.126134402,0.411836411,1200768.442,57951.22395,1.451755181,6.908866295,118242.1733,2727709.582,18.89431703,5.509806169,2.410185151,2.22788814,2.410185151,6.031971632,0.99837996,"LZ","Minor","Y","MAYBE","Maer Island, QLD","AIMS Monograph",NA,NA,"Y","",138.02,0.347271196061016,1.50381341393567,0.412289754780214,0.481385653,10.55630616
149,"MTQ68CoSpis","MTQ68CoSpis","Corymbose","Branching-closed","","Y","Medium","Lots of branches missing","Spis",91814.66929,106330.2104,14515.54106,13.65137999,446048.2993,70198.25978,70198.25978,17.19319766,1,3735.430924,2043,13051,793,"0.9937179",60.32540476,1319379.252,64211.62848,1453787.918,3648.30713,329.9037968,113.8848441,5902.274203,8112.390505,272.8593123,17834.8059,473.9668755,156.8039,144.8177,140.196282,1.683484325,1.686345889,1.73904255,1.852033081,2.295196407,2.640817886,2.255021314,1.986901884,1.886535746,1.78822545,1.931002483,1.994900827,8.151261471,1.60059384,103230.419,460644.448,10100669.43,24888211.57,103230.419,-460644.448,8033865.619,-20444587.36,17.30734548,1,21.9272575,0.69958298,99494.85001,449284.8557,9944427.338,24615871.27,99494.85001,476890.3569,7980048.31,20560561.93,0.856386424,1.039552845,-0.064526373,16.3000239,1,16.73350739,0.551836292,1914432.366,81621.37387,3.096926054,11.27430869,152865.9407,4044756.778,25.62910886,8.780648059,2.417465882,2.154383957,2.417465882,6.020207747,0.998724609,"LZ","Minor","Y","MAYBE","Sue Island, QLD","AIMS Monograph","2 to 10",NA,"Y","",130.51,0.279417538078281,1.2647473830129,0.240616725971086,0.69958298,21.9272575
150,"MTQ67BuAspe","MTQ67BuAspe","BranchingClosed","Corymbose","Table/Plate","Y","Medium","Few branches missing","Aspe",71417.5382,96150.71833,24733.18013,25.7233441,194716.5227,76126.3381,76126.3381,28.93510407,1,2101.342806,1938,16308,292,"0.994701004",40.13730357,782279.7414,55592.15046,770225.3487,2026.626654,200.1207114,75.35520038,2661.307755,14412.05337,189.9071274,23526.54591,550.3023208,152.3385,196.634,56.81407658,0.17743684,0.211577344,0.22460029,0.260772455,0.250072177,0.257072689,0.295068875,0.359109986,0.313681298,0.297375579,0.222506401,0.174718789,7.541451286,1.506579933,92541.58564,177354.471,3149873.911,3337860.257,92541.58564,-177354.471,3233343.248,-3285965.114,29.31627875,1,17.76032988,0.334974666,90439.53326,177021.3977,3090222.338,3286151.346,90439.53326,178260.0454,3228426.613,3286909.564,0.87222894,-0.422238811,-0.05718389,28.55325587,1,18.11076961,0.327629052,947579.8197,57652.52948,4.885823126,17.55129439,107131.8388,2026708.533,33.93580686,11.42639351,2.403010289,2.344772172,2.403010289,6.057954246,0.999433486,"LZ","Minor","Y","N","Gag Island, Halmahera Sea, Indonesia","C.C. Wallace","12",NA,"Y","",163.08,0.164958721532581,1.60516089189293,0.187165732440513,0.334974666,17.76032988
151,"MTQ66PrIcun","MTQ66PrIcun","BranchingThick","Encrusting","Cuneiform","P","Medium","Some damage","Icun",78818.79939,82676.35717,3857.557784,4.665853595,397347.6514,65010.70316,65010.70316,14.84236415,1,462.9413068,223,15611,801,"0.992876795",92.64110389,1426006.139,73567.30478,1421278.397,441.5489252,82.16514229,33.54991952,484.4623724,15166.82211,81.09419741,31543.09089,646.2904178,165.8925,242.096,123.9210518,0.616214357,0.867430114,1.267732032,1.528512182,1.412962772,1.142756268,1.011540534,0.980226658,1.046543819,0.911619652,0.648438453,0.551925616,392.4831415,46.83729668,82668.98787,397357.1458,4773137.782,13345699.62,82668.98787,-397357.1458,7707332.005,-22295068.76,15.29520383,1,12.01221076,0.45684265,82206.0466,387777.8856,4765534.048,13265894.09,82206.0466,397142.643,7666221.382,22162670.47,0.98886796,0.032689783,-0.05952728,15.21502774,1,19.30344554,0.759206749,1818635.543,82684.47546,3.630328608,13.53088616,194846.2749,5636728.18,36.04951957,14.18525317,2.4957115,2.096501896,2.4957115,5.955472679,0.997714534,"LZ","No","Y","N","Chesterfield Atoll, Bennet Island, QLD","AIMS Monograph","2 to 5",NA,"Y","Difficult to determine orientation",156.11,0.316175967094188,0.999812690472863,0.218491905829864,0.45684265,12.01221076
152,"MTQ65PrIcun","MTQ65PrIcun","Laminar","Encrusting","Cuneiform","Y","Medium","Minor damage","Icun",226886.5723,250777.6879,23891.11558,9.526810693,1524431.132,218539.4599,218539.4599,17.89682847,1,12312.17843,12075,53866,2697,"0.993748465",60.62764084,6032930.011,192422.9784,4813231.978,12138.31629,480.0465748,160.4153544,14830.23071,12719.50089,436.5948854,66903.44961,987.060017,211.8286,402.137,163.7308425,2.841375545,3.016290503,3.569957668,4.617543276,6.138352981,7.189804892,5.425686758,4.203293154,3.33619125,2.920346728,2.831945933,3.09636315,4.319795769,1.377344145,233919.1531,1442105.428,19367462.85,68073726.29,233919.1531,-1442105.428,18176990.96,-63576252.57,18.32600392,1,13.42999095,0.417814501,221606.9746,1460579.223,19198792.81,67685678.63,221606.9746,1435675.483,17798773.54,61997857.66,0.784056382,1.255880483,0.019143861,17.41322596,1,12.39749076,0.382796805,6255337.406,195946.5365,3.63817119,14.1789322,378262.8817,14422080.01,29.63126601,9.999418092,2.319205774,2.182008666,2.319205774,5.873806979,0.996705801,"LZ","Some","Y","MAYBE","Chesterfield Atoll, Bennet Island, QLD","AIMS Monograph","10 to 20","Extra speciemens: Echinopora somthingii","Y","",538.66,0.263885999466145,1.1937907006588,0.230539990795182,0.417814501,13.42999095
155,"MTQ62MeLhem","MTQ62MeLhem","Submassive","Massive","","Y","Medium","Major damage","Lhem",171818.5652,198961.3721,27142.80692,13.64224957,1731940.461,171514.2773,171514.2773,13.41545183,1,4545.667471,4186,35756,1978,"0.995964411",63.28140957,2622543.874,109650.6504,1321076.568,4422.838178,437.0831225,113.4615381,7387.790293,26993.90199,308.6140386,43366.34173,739.7111369,223.002,247.602,120.1646194,0.472814738,0.442672581,0.527992165,0.711969126,0.830208929,0.665709944,0.566527619,0.502220427,0.525985633,0.599347486,0.655840223,0.544773008,7.990817543,0.936835437,197115.4211,1742747.73,14316063.07,83387367.67,197115.4211,-1742747.73,13364590.58,-77005834.31,13.61123666,1,8.214650249,0.397607191,192569.8805,1742511.993,14179742.82,82952621.87,192569.8805,1740593.566,13265033.14,76406667.37,0.941374942,0.072515323,0.005712892,13.30832644,1,7.620982523,0.364923159,3063824.298,113843.2821,1.562562876,7.378211754,237106.0317,7431332.005,16.37267289,4.264146713,2.393484931,2.266971476,2.393484931,5.710566155,0.999623845,"LZ","No","Y","MAYBE","Orpheus Island, QLD","AIMS Monograph",NA,NA,"Y","",357.56,0.355292908710145,1.73146291519296,0.568814514310638,0.397607191,8.214650249
159,"MTQ4ArArob","MTQ4ArArob","Arborescent","Branching-open","Arborescent-table","P","High","Some branches missing","Arob",212315.444,221551.3335,9235.889539,4.168735702,1036425.513,181135.7604,181135.7604,21.3698959,1,1751.051217,741,35975,1862,"0.993651734",92.91845227,6176156.168,195008.2992,6026885.432,1713.405208,159.1723184,59.94066931,1844.218974,24700.90654,154.7933151,62902.41395,958.3106391,204.8124,391.04,172.2572035,0.819507189,0.790200548,0.940949624,1.214085966,1.574892616,1.807255116,1.363654963,1.206599744,1.011144066,0.839139071,0.65049766,0.713273103,121.6885309,18.72148694,221920.6138,1042310.853,19146765.55,52121392.56,221920.6138,-1042310.853,30657003.09,-93678916.39,21.5873569,1,18.36953485,0.493196134,220157.7145,1014587.693,19102215.97,51785900.84,220157.7145,1071944.132,30563731.8,94458372.5,0.978419616,-0.401814793,-0.076798242,21.01934317,1,28.51242979,0.861015409,7069196.285,207099.1483,6.287152312,19.55967111,392835.9716,15635923.62,38.20512965,14.99604596,2.226028607,2.117673482,2.226028607,5.096711205,0.993554438,"LZ","No","N","MAYBE","Britomart Reef, QLD","AIMS Monograph","2 to 15",NA,"Y","",359.75,0.224018896086423,1.0715670036389,0.147444039036186,0.493196134,18.36953485
